,inputs.1,inputs.2,inputs.3,inputs.7,inputs.8,scale.1,scale.2,rates.k1,rates.k2,rates.k3,irf.center,irf.width,area.1
123,-0.6931471805599453,-1.1905458294821107,-0.39879394695391573,-2.708958613091043,-1.2724956236774543,1.0,1.0987360196969338,-1.3411338382996103,0.17782546536862656,-0.46964362903302437,0.39999470248893115,0.059959373068539434,1.0
124,-0.6931471805599453,-1.190545847222626,-0.39879394695391573,-2.708958613091043,-1.2724956236774543,1.0,1.0987360196969338,-1.3411338382996103,0.17782546536862656,-0.46964362903302437,0.39999470248893115,0.059959373068539434,1.0
125,-0.6931471805599453,-1.1905458294821107,-0.398793961855077,-2.708958613091043,-1.2724956236774543,1.0,1.0987360196969338,-1.3411338382996103,0.17782546536862656,-0.46964362903302437,0.39999470248893115,0.059959373068539434,1.0
126,-0.6931471805599453,-1.1905458294821107,-0.39879394695391573,-2.708958653457672,-1.2724956236774543,1.0,1.0987360196969338,-1.3411338382996103,0.17782546536862656,-0.46964362903302437,0.39999470248893115,0.059959373068539434,1.0
127,-0.6931471805599453,-1.1905458294821107,-0.39879394695391573,-2.708958613091043,-1.2724956426391167,1.0,1.0987360196969338,-1.3411338382996103,0.17782546536862656,-0.46964362903302437,0.39999470248893115,0.059959373068539434,1.0
128,-0.6931471805599453,-1.1905458294821107,-0.39879394695391573,-2.708958613091043,-1.2724956236774543,1.0,1.0987360360693763,-1.3411338382996103,0.17782546536862656,-0.46964362903302437,0.39999470248893115,0.059959373068539434,1.0
129,-0.6931471805599453,-1.1905458294821107,-0.39879394695391573,-2.708958613091043,-1.2724956236774543,1.0,1.0987360196969338,-1.3411338582840617,0.17782546536862656,-0.46964362903302437,0.39999470248893115,0.059959373068539434,1.0
130,-0.6931471805599453,-1.1905458294821107,-0.39879394695391573,-2.708958613091043,-1.2724956236774543,1.0,1.0987360196969338,-1.3411338382996103,0.17782548026978776,-0.46964362903302437,0.39999470248893115,0.059959373068539434,1.0
131,-0.6931471805599453,-1.1905458294821107,-0.39879394695391573,-2.708958613091043,-1.2724956236774543,1.0,1.0987360196969338,-1.3411338382996103,0.17782546536862656,-0.46964364393418545,0.39999470248893115,0.059959373068539434,1.0
132,-0.6931471805599453,-1.1905458294821107,-0.39879394695391573,-2.708958613091043,-1.2724956236774543,1.0,1.0987360196969338,-1.3411338382996103,0.17782546536862656,-0.46964362903302437,0.39999471739009235,0.059959373068539434,1.0
133,-0.6931471805599453,-1.1905458294821107,-0.39879394695391573,-2.708958613091043,-1.2724956236774543,1.0,1.0987360196969338,-1.3411338382996103,0.17782546536862656,-0.46964362903302437,0.39999470248893115,0.05995938796970063,1.0
134,-0.6931471805599453,-0.938271658751962,-0.4453005851161913,-2.3953839375450197,-1.2764412179110627,1.0,1.0992041070055545,-1.3498012595385156,0.10767596351177722,-0.5204825986725,0.40000096985340594,0.059966490599621766,1.0
135,-0.6931471805599453,-1.1264759224449463,-0.40992055625752155,-2.6311852357087147,-1.271590920737585,1.0,1.0988429226957728,-1.3435845538722815,0.16254053275437697,-0.484314990912038,0.3999993625968203,0.05996420343714177,1.0
136,-0.6931471805599453,-1.1264759392307455,-0.40992055625752155,-2.6311852357087147,-1.271590920737585,1.0,1.0988429226957728,-1.3435845538722815,0.16254053275437697,-0.484314990912038,0.3999993625968203,0.05996420343714177,1.0
137,-0.6931471805599453,-1.1264759224449463,-0.4099205711586828,-2.6311852357087147,-1.271590920737585,1.0,1.0988429226957728,-1.3435845538722815,0.16254053275437697,-0.484314990912038,0.3999993625968203,0.05996420343714177,1.0
138,-0.6931471805599453,-1.1264759224449463,-0.40992055625752155,-2.63118527491643,-1.271590920737585,1.0,1.0988429226957728,-1.3435845538722815,0.16254053275437697,-0.484314990912038,0.3999993625968203,0.05996420343714177,1.0
139,-0.6931471805599453,-1.1264759224449463,-0.40992055625752155,-2.6311852357087147,-1.2715909396857663,1.0,1.0988429226957728,-1.3435845538722815,0.16254053275437697,-0.484314990912038,0.3999993625968203,0.05996420343714177,1.0
140,-0.6931471805599453,-1.1264759224449463,-0.40992055625752155,-2.6311852357087147,-1.271590920737585,1.0,1.0988429390698082,-1.3435845538722815,0.16254053275437697,-0.484314990912038,0.3999993625968203,0.05996420343714177,1.0
141,-0.6931471805599453,-1.1264759224449463,-0.40992055625752155,-2.6311852357087147,-1.271590920737585,1.0,1.0988429226957728,-1.3435845738932515,0.16254053275437697,-0.484314990912038,0.3999993625968203,0.05996420343714177,1.0
142,-0.6931471805599453,-1.1264759224449463,-0.40992055625752155,-2.6311852357087147,-1.271590920737585,1.0,1.0988429226957728,-1.3435845538722815,0.1625405476555382,-0.484314990912038,0.3999993625968203,0.05996420343714177,1.0
143,-0.6931471805599453,-1.1264759224449463,-0.40992055625752155,-2.6311852357087147,-1.271590920737585,1.0,1.0988429226957728,-1.3435845538722815,0.16254053275437697,-0.4843150058131992,0.3999993625968203,0.05996420343714177,1.0
144,-0.6931471805599453,-1.1264759224449463,-0.40992055625752155,-2.6311852357087147,-1.271590920737585,1.0,1.0988429226957728,-1.3435845538722815,0.16254053275437697,-0.484314990912038,0.3999993774979815,0.05996420343714177,1.0
145,-0.6931471805599453,-1.1264759224449463,-0.40992055625752155,-2.6311852357087147,-1.271590920737585,1.0,1.0988429226957728,-1.3435845538722815,0.16254053275437697,-0.484314990912038,0.3999993625968203,0.05996421833830296,1.0
