iteration,input.1,input.0,irf.common_dispcenter,irf.data1_disp1,irf.data1_disp2,irf.center1,irf.width1,irf.center2,irf.width2,rates.kocfast,rates.kocslow,rates.kcocfast,rates.kcocslow,rates.k21,rates.k3total,rates.Tyield,rates.k33,rates.k43,rates.k44,mc_scale.1,mc_scale.2,rel.r1
6.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.2187778442978359,0.051780835248660305,0.6887124628070903,0.05973382474291388,-3.0222834963345186,-3.2726242471312132,-2.3291363157745733,-2.579477066571268,-0.7765373512713166,-3.884923207393925,-1.2039728043259361,-4.241598151332657,-5.088896011719861,-11.512925464970229,-0.29767160521956915,1.2976716052195691,1.0
6.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.2187778442978359,0.051780835248660305,0.6887124479059291,0.059733839644075075,-3.0222834963345186,-3.2726242471312132,-2.3291363157745733,-2.579477066571268,-0.7765373512713166,-3.884923207393925,-1.2039728043259361,-4.241598151332657,-5.088896011719861,-11.512925464970229,-0.29767160521956915,1.2976716052195691,1.0
6.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.2187778442978359,0.051780835248660305,0.6887124479059291,0.05973382474291388,-3.022283541370052,-3.2726242471312132,-2.3291363608101068,-2.579477066571268,-0.7765373512713166,-3.884923207393925,-1.2039728043259361,-4.241598151332657,-5.088896011719861,-11.512925464970229,-0.29767160521956915,1.2976716052195691,1.0
6.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.2187778442978359,0.051780835248660305,0.6887124479059291,0.05973382474291388,-3.0222834963345186,-3.272624295897115,-2.3291363157745733,-2.5794771153371694,-0.7765373512713166,-3.884923207393925,-1.2039728043259361,-4.241598151332657,-5.088896011719861,-11.512925464970229,-0.29767160521956915,1.2976716052195691,1.0
6.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.2187778442978359,0.051780835248660305,0.6887124479059291,0.05973382474291388,-3.0222834963345186,-3.2726242471312132,-2.3291363157745733,-2.579477066571268,-0.7765373661724778,-3.884923207393925,-1.2039728043259361,-4.241598151332657,-5.088896011719861,-11.512925464970229,-0.29767160521956915,1.2976716052195691,1.0
6.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.2187778442978359,0.051780835248660305,0.6887124479059291,0.05973382474291388,-3.0222834963345186,-3.2726242471312132,-2.3291363157745733,-2.579477066571268,-0.7765373512713166,-3.884923265283792,-1.2039728043259361,-4.241598209222524,-5.088896069609728,-11.512925464970229,-0.29767160521956915,1.2976716052195691,1.0
6.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.2187778442978359,0.051780835248660305,0.6887124479059291,0.05973382474291388,-3.0222834963345186,-3.2726242471312132,-2.3291363157745733,-2.579477066571268,-0.7765373512713166,-3.884923207393925,-1.2039728043259361,-4.241598151332657,-5.088896011719861,-11.512925464970229,-0.29767162455638285,1.2976716245563829,1.0
7.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.218811705147222,0.05177304761117278,0.6888432481332777,0.05980636281331041,-2.752659887153253,-3.2155559654088757,-2.0595127065933077,-2.5224087848489303,-0.814068977377234,-3.8956255495615766,-1.2039728043259361,-4.252300493500309,-5.0995983538875125,-11.512925464970229,-0.19685510197737166,1.1968551019773717,1.0
7.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.2188117233089317,0.05177304761117278,0.6888432481332777,0.05980636281331041,-2.752659887153253,-3.2155559654088757,-2.0595127065933077,-2.5224087848489303,-0.814068977377234,-3.8956255495615766,-1.2039728043259361,-4.252300493500309,-5.0995983538875125,-11.512925464970229,-0.19685510197737166,1.1968551019773717,1.0
7.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.218811705147222,0.051773062512333975,0.6888432481332777,0.05980636281331041,-2.752659887153253,-3.2155559654088757,-2.0595127065933077,-2.5224087848489303,-0.814068977377234,-3.8956255495615766,-1.2039728043259361,-4.252300493500309,-5.0995983538875125,-11.512925464970229,-0.19685510197737166,1.1968551019773717,1.0
7.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.218811705147222,0.05177304761117278,0.6888432630344389,0.05980636281331041,-2.752659887153253,-3.2155559654088757,-2.0595127065933077,-2.5224087848489303,-0.814068977377234,-3.8956255495615766,-1.2039728043259361,-4.252300493500309,-5.0995983538875125,-11.512925464970229,-0.19685510197737166,1.1968551019773717,1.0
7.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.218811705147222,0.05177304761117278,0.6888432481332777,0.0598063777144716,-2.752659887153253,-3.2155559654088757,-2.0595127065933077,-2.5224087848489303,-0.814068977377234,-3.8956255495615766,-1.2039728043259361,-4.252300493500309,-5.0995983538875125,-11.512925464970229,-0.19685510197737166,1.1968551019773717,1.0
7.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.218811705147222,0.05177304761117278,0.6888432481332777,0.05980636281331041,-2.7526599281710817,-3.2155559654088757,-2.0595127476111363,-2.5224087848489303,-0.814068977377234,-3.8956255495615766,-1.2039728043259361,-4.252300493500309,-5.0995983538875125,-11.512925464970229,-0.19685510197737166,1.1968551019773717,1.0
7.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.218811705147222,0.05177304761117278,0.6888432481332777,0.05980636281331041,-2.752659887153253,-3.2155560133243934,-2.0595127065933077,-2.522408832764448,-0.814068977377234,-3.8956255495615766,-1.2039728043259361,-4.252300493500309,-5.0995983538875125,-11.512925464970229,-0.19685510197737166,1.1968551019773717,1.0
7.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.218811705147222,0.05177304761117278,0.6888432481332777,0.05980636281331041,-2.752659887153253,-3.2155559654088757,-2.0595127065933077,-2.5224087848489303,-0.8140689922783952,-3.8956255495615766,-1.2039728043259361,-4.252300493500309,-5.0995983538875125,-11.512925464970229,-0.19685510197737166,1.1968551019773717,1.0
7.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.218811705147222,0.05177304761117278,0.6888432481332777,0.05980636281331041,-2.752659887153253,-3.2155559654088757,-2.0595127065933077,-2.5224087848489303,-0.814068977377234,-3.895625607610921,-1.2039728043259361,-4.252300551549653,-5.099598411936857,-11.512925464970229,-0.19685510197737166,1.1968551019773717,1.0
7.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.218811705147222,0.05177304761117278,0.6888432481332777,0.05980636281331041,-2.752659887153253,-3.2155559654088757,-2.0595127065933077,-2.5224087848489303,-0.814068977377234,-3.8956255495615766,-1.2039728043259361,-4.252300493500309,-5.0995983538875125,-11.512925464970229,-0.1968551198119024,1.1968551198119024,1.0
8.0,1.0,0.0,550.0,-0.840490937,-0.354524136,1.218811705147222,0.05177304761117278,0.6888432481332777,0.05980636281331041,-2.752659887153253,-3.2155559654088757,-2.0595127065933077,-2.5224087848489303,-0.814068977377234,-3.8956255495615766,-1.2039728043259361,-4.252300493500309,-5.0995983538875125,-11.512925464970229,-0.19685510197737166,1.1968551019773717,1.0
