iteration,inputs.1,inputs.2,inputs.3,inputs.7,inputs.8,scale.1,scale.2,rates.k1,rates.k2,rates.k3,irf.center,irf.width,area.1
9.0,-0.6931471805599453,-0.46982333747154104,-0.44004610146837925,-1.1631497153872303,-1.827661511371739,1.0,1.1005770331994005,-1.3866122842898887,-0.6927889391789557,0.00045473049530886844,0.4000043365186091,0.0599715903902638,1.0
9.0,-0.6931471805599453,-0.46982333747154104,-0.44004610146837925,-1.1631497153872303,-1.8276614841374605,1.0,1.1005770495992762,-1.3866122842898887,-0.6927889391789557,0.00045473049530886844,0.4000043365186091,0.0599715903902638,1.0
9.0,-0.6931471805599453,-0.46982333747154104,-0.44004610146837925,-1.1631497153872303,-1.8276614841374605,1.0,1.1005770331994005,-1.3866123049520216,-0.6927889391789557,0.00045473049530886844,0.4000043365186091,0.0599715903902638,1.0
9.0,-0.6931471805599453,-0.46982333747154104,-0.44004610146837925,-1.1631497153872303,-1.8276614841374605,1.0,1.1005770331994005,-1.3866122842898887,-0.6927889540801169,0.00045473049530886844,0.4000043365186091,0.0599715903902638,1.0
9.0,-0.6931471805599453,-0.46982333747154104,-0.44004610146837925,-1.1631497153872303,-1.8276614841374605,1.0,1.1005770331994005,-1.3866122842898887,-0.6927889391789557,0.00045474539647008744,0.4000043365186091,0.0599715903902638,1.0
9.0,-0.6931471805599453,-0.46982333747154104,-0.44004610146837925,-1.1631497153872303,-1.8276614841374605,1.0,1.1005770331994005,-1.3866122842898887,-0.6927889391789557,0.00045473049530886844,0.4000043514197703,0.0599715903902638,1.0
9.0,-0.6931471805599453,-0.46982333747154104,-0.44004610146837925,-1.1631497153872303,-1.8276614841374605,1.0,1.1005770331994005,-1.3866122842898887,-0.6927889391789557,0.00045473049530886844,0.4000043365186091,0.05997160529142499,1.0
10.0,-0.6931471805599453,-0.46984242639395113,-0.44005157232950354,-1.163176635952248,-1.827668148689747,1.0,1.1005772351534786,-1.386612748279112,-0.6927825185394605,0.0004564074467686605,0.40000433762044874,0.059971591320827376,1.0
10.0,-0.6931471805599453,-0.46984244129511227,-0.44005157232950354,-1.163176635952248,-1.827668148689747,1.0,1.1005772351534786,-1.386612748279112,-0.6927825185394605,0.0004564074467686605,0.40000433762044874,0.059971591320827376,1.0
10.0,-0.6931471805599453,-0.46984242639395113,-0.4400515872306648,-1.163176635952248,-1.827668148689747,1.0,1.1005772351534786,-1.386612748279112,-0.6927825185394605,0.0004564074467686605,0.40000433762044874,0.059971591320827376,1.0
10.0,-0.6931471805599453,-0.46984242639395113,-0.44005157232950354,-1.1631766532849306,-1.827668148689747,1.0,1.1005772351534786,-1.386612748279112,-0.6927825185394605,0.0004564074467686605,0.40000433762044874,0.059971591320827376,1.0
10.0,-0.6931471805599453,-0.46984242639395113,-0.44005157232950354,-1.163176635952248,-1.8276681759241247,1.0,1.1005772351534786,-1.386612748279112,-0.6927825185394605,0.0004564074467686605,0.40000433762044874,0.059971591320827376,1.0
10.0,-0.6931471805599453,-0.46984242639395113,-0.44005157232950354,-1.163176635952248,-1.827668148689747,1.0,1.1005772515533574,-1.386612748279112,-0.6927825185394605,0.0004564074467686605,0.40000433762044874,0.059971591320827376,1.0
10.0,-0.6931471805599453,-0.46984242639395113,-0.44005157232950354,-1.163176635952248,-1.827668148689747,1.0,1.1005772351534786,-1.386612768941252,-0.6927825185394605,0.0004564074467686605,0.40000433762044874,0.059971591320827376,1.0
10.0,-0.6931471805599453,-0.46984242639395113,-0.44005157232950354,-1.163176635952248,-1.827668148689747,1.0,1.1005772351534786,-1.386612748279112,-0.6927825334406217,0.0004564074467686605,0.40000433762044874,0.059971591320827376,1.0
10.0,-0.6931471805599453,-0.46984242639395113,-0.44005157232950354,-1.163176635952248,-1.827668148689747,1.0,1.1005772351534786,-1.386612748279112,-0.6927825185394605,0.0004564223479297487,0.40000433762044874,0.059971591320827376,1.0
10.0,-0.6931471805599453,-0.46984242639395113,-0.44005157232950354,-1.163176635952248,-1.827668148689747,1.0,1.1005772351534786,-1.386612748279112,-0.6927825185394605,0.0004564074467686605,0.40000435252160993,0.059971591320827376,1.0
10.0,-0.6931471805599453,-0.46984242639395113,-0.44005157232950354,-1.163176635952248,-1.827668148689747,1.0,1.1005772351534786,-1.386612748279112,-0.6927825185394605,0.0004564074467686605,0.40000433762044874,0.05997160622198857,1.0
11.0,-0.6931471805599453,-0.4698429749133139,-0.44005138477330824,-1.1631771458037699,-1.8276679561581926,1.0,1.1005772460128462,-1.386612764806548,-0.6927825728782564,0.0004563863131583645,0.4000043376221433,0.059971591323424764,1.0
11.0,-0.6931471805599453,-0.4698425623441511,-0.44005152302433,-1.163176763709568,-1.8276681003625972,1.0,1.1005772376927814,-1.3866127534827954,-0.6927825321812812,0.0004564038261288301,0.4000043376212432,0.05997159132206453,1.0
12.0,-0.6931471805599453,-0.46984242639395113,-0.44005157232950354,-1.163176635952248,-1.827668148689747,1.0,1.1005772351534786,-1.386612748279112,-0.6927825185394605,0.0004564074467686605,0.40000433762044874,0.059971591320827376,1.0
