iteration,rates.k1,rates.k2,rates.k3,inputs.1,inputs.2,inputs.3,inputs.7,inputs.8,inputs.9,inputs.10,irf.center1,irf.center2,irf.center3,irf.width1,irf.width2,scale.1,scale.2,scale.3,area.1
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181988827864822,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.0129049110627864,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578444369246,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948085533067,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.340750355204781,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787197820615,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.693196385883056,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304604339149,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.798533283123831,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141642615480285,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.1225183727593024,1.000000082690371e-10,-0.1277765376831992,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765357791804,4.286841333098667,1.0
0.0,-2.9964737388224227,0.6887717314065324,-0.6951129914850154,-0.6931471805599453,-1.4181989039192924,-1.012904926156246,-1.8244578716234654,-1.1661948259309638,-2.34075039008468,-1.5704787431840184,-0.6931963962124871,-0.9162304740868128,-0.7985332950229045,-2.8141643034823445,-2.122518404387291,1.000000082690371e-10,-0.1277765376831992,4.2868413969775805,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.996491939744644,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.996455649723481,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.6887681595348375,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.6887802704437425,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951191317018578,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951070207929528,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4182008365189047,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.418183660921771,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129137357875049,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129014685558058,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.8244630183610067,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.8244409225893912,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1662044064040356,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661902826942308,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407531744754593,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407248259986577,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.570499066363017,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.570480046307064,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.693202433610197,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931903227012921,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162365196136952,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162244087047903,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985440249800756,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985319140711709,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.8141812399252957,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.8141471578390402,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.1225378942640494,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.1225121885566245,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277831141198356,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.12777100321093074,4.286839640418174,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286813681655987,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286865599180361,1.0
0.0,-2.9964737947340625,0.68877421498929,-0.6951130762474054,-0.6931471805599453,-1.4181922487203378,-1.0129076021716554,-1.824451970475199,-1.1661973445491332,-2.3407390002370585,-1.5704895563350405,-0.6931963781557445,-0.9162304641592427,-0.7985379695256232,-2.814164198882168,-2.122525041410337,1.000000082690371e-10,-0.1277770586653832,4.286839640418174,1.0
